EprimeScript,List,Weight,Nested,Procedure,prime,target,primecond,answer,isi,lexicality
ListSession2,B1,1,,TrialProc1,LOWER,hon,3,a,50,2
ListSession2,B1,1,,TrialProc1,INTERRUPT,spime,3,a,50,2
ListSession2,B1,1,,TrialProc1,TWO,kimnap,3,a,50,2
ListSession2,B1,1,,TrialProc1,AWESOME,circus,4,l,50,1
ListSession2,B1,1,,TrialProc1,MOUSSE,roof,4,l,50,1
ListSession2,B1,1,,TrialProc1,STUFF,relax,4,l,50,1
ListSession2,B1,1,,TrialProc1,FLUNK,fork,4,l,50,1
ListSession2,B1,1,,TrialProc1,UNDERSTANDING,journey,4,l,50,1
ListSession2,B1,1,,TrialProc1,FLOW,still,4,l,50,1
ListSession2,B1,1,,TrialProc1,MONARCH,disgusting,4,l,50,1
ListSession2,B1,1,,TrialProc1,FAT,tag,4,l,50,1
ListSession2,B1,1,,TrialProc1,EWE,wood,4,l,50,1
ListSession2,B1,1,,TrialProc1,CUSTOMER,six,4,l,50,1
ListSession2,B1,1,,TrialProc1,SPEND,purpose,4,l,50,1
ListSession2,B1,1,,TrialProc1,BEYOND,pride,4,l,50,1
ListSession2,B1,1,,TrialProc1,PUB,staff,4,l,50,1
ListSession2,B1,1,,TrialProc1,MARGIN,public,4,l,50,1
ListSession2,B1,1,,TrialProc1,FINANCIAL,window,4,l,50,1
ListSession2,B1,1,,TrialProc1,AMATEUR,company,4,l,50,1
ListSession2,B1,1,,TrialProc1,TOMORROW,cracker,4,l,50,1
ListSession2,B1,1,,TrialProc1,YUMMY,rain,4,l,50,1
ListSession2,B1,1,,TrialProc1,FUNNY,change,4,l,50,1
ListSession2,B1,1,,TrialProc1,SLIME,house,4,l,50,1
ListSession2,B1,1,,TrialProc1,COMPANION,ill,4,l,50,1
ListSession2,B1,1,,TrialProc1,WILLING,halloween,4,l,50,1
ListSession2,B1,1,,TrialProc1,JUSTIFY,fraternity,4,l,50,1
ListSession2,B1,1,,TrialProc1,CLARIFY,tape,4,l,50,1
ListSession2,B1,1,,TrialProc1,INSECT,conference,4,l,50,1
ListSession2,B1,1,,TrialProc1,GREATEST,always,4,l,50,1
ListSession2,B1,1,,TrialProc1,CLAMP,school,4,l,50,1
ListSession2,B1,1,,TrialProc1,LOCAL,mother,4,l,50,1
ListSession2,B1,1,,TrialProc1,BANQUET,less,4,l,50,1
ListSession2,B1,1,,TrialProc1,SUMMARY,new,4,l,50,1
ListSession2,B1,1,,TrialProc1,CATCH,human,4,l,50,1
ListSession2,B1,1,,TrialProc1,OVERPOWER,negative,4,l,50,1
ListSession2,B1,1,,TrialProc1,PLOT,pig,4,l,50,1
ListSession2,B1,1,,TrialProc1,LENIENT,loose,4,l,50,1
ListSession2,B1,1,,TrialProc1,ENTER,cure,4,l,50,1
ListSession2,B1,1,,TrialProc1,RASPBERRY,bike,4,l,50,1
ListSession2,B1,1,,TrialProc1,NERVES,deaf,4,l,50,1
ListSession2,B1,1,,TrialProc1,WAY,hurry,4,l,50,1
ListSession2,B1,1,,TrialProc1,CRUST,beginner,4,l,50,1
ListSession2,B1,1,,TrialProc1,IGNORE,story,4,l,50,1
ListSession2,B1,1,,TrialProc1,STOCKING,writer,4,l,50,1
ListSession2,B1,1,,TrialProc1,REPLACE,judge,4,l,50,1
ListSession2,B1,1,,TrialProc1,ARGUE,it,4,l,50,1
ListSession2,B1,1,,TrialProc1,STEEPLE,tie,4,l,50,1
ListSession2,B1,1,,TrialProc1,STOOL,republican,4,l,50,1
ListSession2,B1,1,,TrialProc1,STORE,pool,4,l,50,1
ListSession2,B1,1,,TrialProc1,REMEMBER,dull,4,l,50,1
ListSession2,B1,1,,TrialProc1,BOTTOM,park,4,l,50,1
ListSession2,B1,1,,TrialProc1,ALGAE,theory,4,l,50,1
ListSession2,B1,1,,TrialProc1,MORNING,point,4,l,50,1
ListSession2,B1,1,,TrialProc1,PACKAGE,guilt,4,l,50,1
ListSession2,B1,1,,TrialProc1,NECK,novice,4,l,50,1
ListSession2,B1,1,,TrialProc1,SECLUDED,troperty,4,a,50,2
ListSession2,B1,1,,TrialProc1,AMUSE,heanashe,4,a,50,2
ListSession2,B1,1,,TrialProc1,NITROGEN,balmoon,4,a,50,2
ListSession2,B1,1,,TrialProc1,NATURE,lidge,4,a,50,2
ListSession2,B1,1,,TrialProc1,WHAT,staps,4,a,50,2
ListSession2,B1,1,,TrialProc1,ERODE,trecise,4,a,50,2
ListSession2,B1,1,,TrialProc1,NEWSSTAND,poving,4,a,50,2
ListSession2,B1,1,,TrialProc1,SYNAGOGUE,umcompon,4,a,50,2
ListSession2,B1,1,,TrialProc1,MACARONI,ponic,4,a,50,2
ListSession2,B1,1,,TrialProc1,PRESS,sukar,4,a,50,2
ListSession2,B1,1,,TrialProc1,PASSIVE,cheam,4,a,50,2
ListSession2,B1,1,,TrialProc1,SILENT,slib,4,a,50,2
ListSession2,B1,1,,TrialProc1,PARADE,noj,4,a,50,2
ListSession2,B1,1,,TrialProc1,FARMER,prade,4,a,50,2
ListSession2,B1,1,,TrialProc1,CURVED,teavs,4,a,50,2
ListSession2,B1,1,,TrialProc1,GIVING,powen,4,a,50,2
ListSession2,B1,1,,TrialProc1,ALMANAC,eaply,4,a,50,2
ListSession2,B1,1,,TrialProc1,EXCEDRIN,clow,4,a,50,2
ListSession2,B1,1,,TrialProc1,TRAFFIC,tup,4,a,50,2
ListSession2,B1,1,,TrialProc1,SET,fush,4,a,50,2
ListSession2,B1,1,,TrialProc1,REMEDY,bibble,4,a,50,2
ListSession2,B1,1,,TrialProc1,BEETLE,lacon,4,a,50,2
ListSession2,B1,1,,TrialProc1,ECONOMY,dok,4,a,50,2
ListSession2,B1,1,,TrialProc1,CHAMPAGNE,prother,4,a,50,2
ListSession2,B1,1,,TrialProc1,HEARING,lut,4,a,50,2
ListSession2,B1,1,,TrialProc1,VODKA,nighp,4,a,50,2
ListSession2,B1,1,,TrialProc1,ERASER,monley,4,a,50,2
ListSession2,B1,1,,TrialProc1,APPLICATION,whabe,4,a,50,2
ListSession2,B1,1,,TrialProc1,ATTITUDE,geperal,4,a,50,2
ListSession2,B1,1,,TrialProc1,RESPONSE,goor,4,a,50,2
ListSession2,B1,1,,TrialProc1,TIMES,murse,4,a,50,2
ListSession2,B1,1,,TrialProc1,LORD,yan,4,a,50,2
ListSession2,B1,1,,TrialProc1,FOLLOW,staghemti,4,a,50,2
ListSession2,B1,1,,TrialProc1,APPEAR,artor,4,a,50,2
ListSession2,B1,1,,TrialProc1,FEUD,inderior,4,a,50,2
ListSession2,B1,1,,TrialProc1,RURAL,kamburter,4,a,50,2
ListSession2,B1,1,,TrialProc1,NEEDY,ub,4,a,50,2
ListSession2,B1,1,,TrialProc1,TEND,monel,4,a,50,2
ListSession2,B1,1,,TrialProc1,VETERAN,emgarrasp,4,a,50,2
ListSession2,B1,1,,TrialProc1,LOCATION,beeb,4,a,50,2
ListSession2,B1,1,,TrialProc1,PRECIPICE,pevil,4,a,50,2
ListSession2,B1,1,,TrialProc1,CLUB,jafe,4,a,50,2
ListSession2,B1,1,,TrialProc1,CUDDLE,apimal,4,a,50,2
ListSession2,B1,1,,TrialProc1,COMPOSE,bajor,4,a,50,2
ListSession2,B1,1,,TrialProc1,TEACHER,oub,4,a,50,2
ListSession2,B1,1,,TrialProc1,CORE,ix,4,a,50,2
ListSession2,B1,1,,TrialProc1,ADJOURN,dite,4,a,50,2
ListSession2,B1,1,,TrialProc1,PAPER,sheve,4,a,50,2
ListSession2,B1,1,,TrialProc1,DELIVER,girm,4,a,50,2
ListSession2,B1,1,,TrialProc1,STROKE,foshing,4,a,50,2
ListSession2,B1,1,,TrialProc1,STAIRWAY,corl,4,a,50,2
ListSession2,B2,1,,TrialProc2,DETAIL,specific,1,l,1050,1
ListSession2,B2,1,,TrialProc2,HIDDEN,secret,1,l,1050,1
ListSession2,B2,1,,TrialProc2,LEGAL,illegal,1,l,1050,1
ListSession2,B2,1,,TrialProc2,PHRASE,sentence,1,l,1050,1
ListSession2,B2,1,,TrialProc2,BRITTLE,peanut,1,l,1050,1
ListSession2,B2,1,,TrialProc2,SOCK,shoe,1,l,1050,1
ListSession2,B2,1,,TrialProc2,ESTEEM,self,1,l,1050,1
ListSession2,B2,1,,TrialProc2,CATCHER,baseball,1,l,1050,1
ListSession2,B2,1,,TrialProc2,ADVENTUROUS,daring,1,l,1050,1
ListSession2,B2,1,,TrialProc2,SCOLD,yell,1,l,1050,1
ListSession2,B2,1,,TrialProc2,DROP,fall,1,l,1050,1
ListSession2,B2,1,,TrialProc2,BUILDER,construction,1,l,1050,1
ListSession2,B2,1,,TrialProc2,ATTEND,go,1,l,1050,1
ListSession2,B2,1,,TrialProc2,GRIP,hold,1,l,1050,1
ListSession2,B2,1,,TrialProc2,POEM,rhyme,1,l,1050,1
ListSession2,B2,1,,TrialProc2,PARDON,excuse,1,l,1050,1
ListSession2,B2,1,,TrialProc2,FOX,hound,1,l,1050,1
ListSession2,B2,1,,TrialProc2,UNTRUE,FALSE,1,l,1050,1
ListSession2,B2,1,,TrialProc2,APATHY,sympathy,1,l,1050,1
ListSession2,B2,1,,TrialProc2,DOWNSTAIRS,upstairs,1,l,1050,1
ListSession2,B2,1,,TrialProc2,UNJUST,unfair,1,l,1050,1
ListSession2,B2,1,,TrialProc2,USUAL,unusual,1,l,1050,1
ListSession2,B2,1,,TrialProc2,COMPUTE,calculate,1,l,1050,1
ListSession2,B2,1,,TrialProc2,TUTU,ballet,1,l,1050,1
ListSession2,B2,1,,TrialProc2,HIM,her,1,l,1050,1
ListSession2,B2,1,,TrialProc2,HIKE,walk,1,l,1050,1
ListSession2,B2,1,,TrialProc2,DISALLOW,allow,1,l,1050,1
ListSession2,B2,1,,TrialProc2,PINT,quart,1,l,1050,1
ListSession2,B2,1,,TrialProc2,PLEASE,thanks,1,l,1050,1
ListSession2,B2,1,,TrialProc2,COMBINATION,mixture,1,l,1050,1
ListSession2,B2,1,,TrialProc2,STAPLER,staple,1,l,1050,1
ListSession2,B2,1,,TrialProc2,TEMPER,tantrum,1,l,1050,1
ListSession2,B2,1,,TrialProc2,STOCK,market,1,l,1050,1
ListSession2,B2,1,,TrialProc2,DISH,plate,1,l,1050,1
ListSession2,B2,1,,TrialProc2,CAULIFLOWER,broccoli,1,l,1050,1
ListSession2,B2,1,,TrialProc2,THICK,thin,1,l,1050,1
ListSession2,B2,1,,TrialProc2,THREAT,scare,1,l,1050,1
ListSession2,B2,1,,TrialProc2,TAME,wild,1,l,1050,1
ListSession2,B2,1,,TrialProc2,MAGNET,refrigerator,1,l,1050,1
ListSession2,B2,1,,TrialProc2,TANK,war,1,l,1050,1
ListSession2,B2,1,,TrialProc2,CLAIM,insurance,1,l,1050,1
ListSession2,B2,1,,TrialProc2,INFECTION,disease,1,l,1050,1
ListSession2,B2,1,,TrialProc2,KITCHEN,cook,1,l,1050,1
ListSession2,B2,1,,TrialProc2,ALLERGY,sneeze,1,l,1050,1
ListSession2,B2,1,,TrialProc2,PASSAGE,hallway,1,l,1050,1
ListSession2,B2,1,,TrialProc2,HONEST,truth,1,l,1050,1
ListSession2,B2,1,,TrialProc2,SURROUNDING,around,1,l,1050,1
ListSession2,B2,1,,TrialProc2,PLEAD,beg,1,l,1050,1
ListSession2,B2,1,,TrialProc2,SUM,add,1,l,1050,1
ListSession2,B2,1,,TrialProc2,HOBO,bum,1,l,1050,1
ListSession2,B2,1,,TrialProc2,BACKBONE,spine,1,l,1050,1
ListSession2,B2,1,,TrialProc2,SKIP,ropten,1,a,1050,2
ListSession2,B2,1,,TrialProc2,VIVID,adreement,1,a,1050,2
ListSession2,B2,1,,TrialProc2,MINUTE,tasher,1,a,1050,2
ListSession2,B2,1,,TrialProc2,SUBJECT,deen,1,a,1050,2
ListSession2,B2,1,,TrialProc2,GHETTO,hab,1,a,1050,2
ListSession2,B2,1,,TrialProc2,BANJO,newpon,1,a,1050,2
ListSession2,B2,1,,TrialProc2,CONGRESS,apone,1,a,1050,2
ListSession2,B2,1,,TrialProc2,ANNOYING,renipe,1,a,1050,2
ListSession2,B2,1,,TrialProc2,LONELY,loofs,1,a,1050,2
ListSession2,B2,1,,TrialProc2,ROAST,preat,1,a,1050,2
ListSession2,B2,1,,TrialProc2,NOTICE,driming,1,a,1050,2
ListSession2,B2,1,,TrialProc2,INITIAL,pagger,1,a,1050,2
ListSession2,B2,1,,TrialProc2,CHANCE,som,1,a,1050,2
ListSession2,B2,1,,TrialProc2,INTRODUCE,prue,1,a,1050,2
ListSession2,B2,1,,TrialProc2,ABSURD,mert,1,a,1050,2
ListSession2,B2,1,,TrialProc2,DIG,lantuane,1,a,1050,2
ListSession2,B2,1,,TrialProc2,GROUNDS,knon,1,a,1050,2
ListSession2,B2,1,,TrialProc2,PISSED,dinide,1,a,1050,2
ListSession2,B2,1,,TrialProc2,ORDINARY,pwelve,1,a,1050,2
ListSession2,B2,1,,TrialProc2,AMBITION,aspistant,1,a,1050,2
ListSession2,B2,1,,TrialProc2,LEADER,var,1,a,1050,2
ListSession2,B2,1,,TrialProc2,EXTRAVAGANT,bep,1,a,1050,2
ListSession2,B2,1,,TrialProc2,ASH,nirls,1,a,1050,2
ListSession2,B2,1,,TrialProc2,RUBBER,enepy,1,a,1050,2
ListSession2,B2,1,,TrialProc2,BEAUTY,ghosp,1,a,1050,2
ListSession2,B2,1,,TrialProc2,RETREAT,peparate,1,a,1050,2
ListSession2,B2,1,,TrialProc2,CAPACITY,driter,1,a,1050,2
ListSession2,B2,1,,TrialProc2,HEADING,shoke,1,a,1050,2
ListSession2,B2,1,,TrialProc2,RECKLESS,sepretary,1,a,1050,2
ListSession2,B2,1,,TrialProc2,DETERMINE,vich,1,a,1050,2
ListSession2,B2,1,,TrialProc2,FOUNDATION,swalpow,1,a,1050,2
ListSession2,B2,1,,TrialProc2,GHOUL,tavement,1,a,1050,2
ListSession2,B2,1,,TrialProc2,PASTRY,adpective,1,a,1050,2
ListSession2,B2,1,,TrialProc2,BUGLE,wiv,1,a,1050,2
ListSession2,B2,1,,TrialProc2,PROSE,bish,1,a,1050,2
ListSession2,B2,1,,TrialProc2,BLAME,clipter,1,a,1050,2
ListSession2,B2,1,,TrialProc2,PRO,dinections,1,a,1050,2
ListSession2,B2,1,,TrialProc2,PADDY,reast,1,a,1050,2
ListSession2,B2,1,,TrialProc2,SPANISH,bome,1,a,1050,2
ListSession2,B2,1,,TrialProc2,EXCEPTIONAL,wep,1,a,1050,2
ListSession2,B2,1,,TrialProc2,COLUMN,shirm,1,a,1050,2
ListSession2,B2,1,,TrialProc2,DEMI,dula,1,a,1050,2
ListSession2,B2,1,,TrialProc2,CONTINENT,nands,1,a,1050,2
ListSession2,B2,1,,TrialProc2,TRIUMPH,soothlaste,1,a,1050,2
ListSession2,B2,1,,TrialProc2,CONTRACT,brinch,1,a,1050,2
ListSession2,B2,1,,TrialProc2,SCREW,domefork,1,a,1050,2
ListSession2,B2,1,,TrialProc2,TACK,jea,1,a,1050,2
ListSession2,B2,1,,TrialProc2,EGYPT,volpano,1,a,1050,2
ListSession2,B2,1,,TrialProc2,MAGAZINE,poothgrush,1,a,1050,2
ListSession2,B2,1,,TrialProc2,SURFACE,mitle,1,a,1050,2
ListSession2,B2,1,,TrialProc2,FIGURE,clurch,1,a,1050,2
ListSession2,B2,1,,TrialProc2,SEASONING,margain,1,a,1050,2
ListSession2,B2,1,,TrialProc2,JERK,idiot,2,l,1050,1
ListSession2,B2,1,,TrialProc2,WORD,letter,2,l,1050,1
ListSession2,B2,1,,TrialProc2,RUMOR,talk,2,l,1050,1
ListSession2,B2,1,,TrialProc2,LEAGUE,football,2,l,1050,1
ListSession2,B2,1,,TrialProc2,BATHROOM,bedroom,2,l,1050,1
ListSession2,B2,1,,TrialProc2,DENSE,compact,2,l,1050,1
ListSession2,B2,1,,TrialProc2,IMPRESSION,art,2,l,1050,1
ListSession2,B2,1,,TrialProc2,SURGEON,surgery,2,l,1050,1
ListSession2,B2,1,,TrialProc2,WRINKLE,iron,2,l,1050,1
ListSession2,B2,1,,TrialProc2,OBOE,flute,2,l,1050,1
ListSession2,B2,1,,TrialProc2,CLEVER,stupid,2,l,1050,1
ListSession2,B2,1,,TrialProc2,TESTIFY,confess,2,l,1050,1
ListSession2,B2,1,,TrialProc2,UNHAPPY,worry,2,l,1050,1
ListSession2,B2,1,,TrialProc2,PEARL,oyster,2,l,1050,1
ListSession2,B2,1,,TrialProc2,TACKLE,defense,2,l,1050,1
ListSession2,B2,1,,TrialProc2,TUNNEL,under,2,l,1050,1
ListSession2,B2,1,,TrialProc2,EAGLE,america,2,l,1050,1
ListSession2,B2,1,,TrialProc2,CRATER,zit,2,l,1050,1
ListSession2,B2,1,,TrialProc2,PITY,shame,2,l,1050,1
ListSession2,B2,1,,TrialProc2,FRAUD,crime,2,l,1050,1
ListSession2,B2,1,,TrialProc2,VEER,right,2,l,1050,1
ListSession2,B2,1,,TrialProc2,CEMETERY,grave,2,l,1050,1
ListSession2,B2,1,,TrialProc2,IVY,vine,2,l,1050,1
ListSession2,B2,1,,TrialProc2,CARESS,soft,2,l,1050,1
ListSession2,B2,1,,TrialProc2,CLENCH,tighten,2,l,1050,1
ListSession2,B2,1,,TrialProc2,SHIVER,shake,2,l,1050,1
ListSession2,B2,1,,TrialProc2,VIOLENT,purple,2,l,1050,1
ListSession2,B2,1,,TrialProc2,BREAST,chest,2,l,1050,1
ListSession2,B2,1,,TrialProc2,BOUILLON,square,2,l,1050,1
ListSession2,B2,1,,TrialProc2,DEPTH,shallow,2,l,1050,1
ListSession2,B2,1,,TrialProc2,PLUSH,carpet,2,l,1050,1
ListSession2,B2,1,,TrialProc2,TAX,government,2,l,1050,1
ListSession2,B2,1,,TrialProc2,FUND,dollars,2,l,1050,1
ListSession2,B2,1,,TrialProc2,TOTAL,all,2,l,1050,1
ListSession2,B2,1,,TrialProc2,CREW,team,2,l,1050,1
ListSession2,B2,1,,TrialProc2,BRUISE,knee,2,l,1050,1
ListSession2,B2,1,,TrialProc2,FUSS,whine,2,l,1050,1
ListSession2,B2,1,,TrialProc2,WALNUT,crack,2,l,1050,1
ListSession2,B2,1,,TrialProc2,BOLOGNA,meat,2,l,1050,1
ListSession2,B2,1,,TrialProc2,PERSONAL,diary,2,l,1050,1
ListSession2,B2,1,,TrialProc2,CONSCIOUS,aware,2,l,1050,1
ListSession2,B2,1,,TrialProc2,MAJORITY,most,2,l,1050,1
ListSession2,B2,1,,TrialProc2,METEOR,shower,2,l,1050,1
ListSession2,B2,1,,TrialProc2,REARRANGE,organize,2,l,1050,1
ListSession2,B2,1,,TrialProc2,CREATIVE,mind,2,l,1050,1
ListSession2,B2,1,,TrialProc2,INVALID,wheelchair,2,l,1050,1
ListSession2,B2,1,,TrialProc2,BREAKFAST,cereal,2,l,1050,1
ListSession2,B2,1,,TrialProc2,BEAT,pound,2,l,1050,1
ListSession2,B2,1,,TrialProc2,FORCE,strength,2,l,1050,1
ListSession2,B2,1,,TrialProc2,MAILBOX,flag,2,l,1050,1
ListSession2,B2,1,,TrialProc2,REFEREE,sports,2,l,1050,1
ListSession2,B2,1,,TrialProc2,SCRATCH,bite,2,l,1050,1
ListSession2,B2,1,,TrialProc2,DRIVEWAY,stap,2,a,1050,2
ListSession2,B2,1,,TrialProc2,FLUID,gours,2,a,1050,2
ListSession2,B2,1,,TrialProc2,BLOCKS,jimp,2,a,1050,2
ListSession2,B2,1,,TrialProc2,PETROLEUM,quank,2,a,1050,2
ListSession2,B2,1,,TrialProc2,RODENT,shopel,2,a,1050,2
ListSession2,B2,1,,TrialProc2,DISBELIEF,eighn,2,a,1050,2
ListSession2,B2,1,,TrialProc2,DARKNESS,releat,2,a,1050,2
ListSession2,B2,1,,TrialProc2,SHELF,eyet,2,a,1050,2
ListSession2,B2,1,,TrialProc2,APPEAL,rull,2,a,1050,2
ListSession2,B2,1,,TrialProc2,FLY,decurity,2,a,1050,2
ListSession2,B2,1,,TrialProc2,SHORTS,priminal,2,a,1050,2
ListSession2,B2,1,,TrialProc2,ERUPT,gackward,2,a,1050,2
ListSession2,B2,1,,TrialProc2,AIM,weighm,2,a,1050,2
ListSession2,B2,1,,TrialProc2,REPLY,chy,2,a,1050,2
ListSession2,B2,1,,TrialProc2,TROPICAL,accuve,2,a,1050,2
ListSession2,B2,1,,TrialProc2,LOAN,maln,2,a,1050,2
ListSession2,B2,1,,TrialProc2,PADDLE,von,2,a,1050,2
ListSession2,B2,1,,TrialProc2,SEDATIVE,fut,2,a,1050,2
ListSession2,B2,1,,TrialProc2,FUNGI,argism,2,a,1050,2
ListSession2,B2,1,,TrialProc2,DIVISION,thap,2,a,1050,2
ListSession2,B2,1,,TrialProc2,ORCHESTRA,nase,2,a,1050,2
ListSession2,B2,1,,TrialProc2,AWE,apter,2,a,1050,2
ListSession2,B2,1,,TrialProc2,SEMESTER,plint,2,a,1050,2
ListSession2,B2,1,,TrialProc2,HAWAII,alrica,2,a,1050,2
ListSession2,B2,1,,TrialProc2,PASTURE,gasty,2,a,1050,2
ListSession2,B2,1,,TrialProc2,PLAQUE,latience,2,a,1050,2
ListSession2,B2,1,,TrialProc2,PANTS,eshpray,2,a,1050,2
ListSession2,B2,1,,TrialProc2,FORBIDDEN,dorst,2,a,1050,2
ListSession2,B2,1,,TrialProc2,BOG,kail,2,a,1050,2
ListSession2,B2,1,,TrialProc2,SOFTBALL,perbon,2,a,1050,2
ListSession2,B2,1,,TrialProc2,FRIENDSHIP,hiln,2,a,1050,2
ListSession2,B2,1,,TrialProc2,LIT,emplove,2,a,1050,2
ListSession2,B2,1,,TrialProc2,LIQUID,spream,2,a,1050,2
ListSession2,B2,1,,TrialProc2,PERCH,wook,2,a,1050,2
ListSession2,B2,1,,TrialProc2,STRIPES,scaved,2,a,1050,2
ListSession2,B2,1,,TrialProc2,CHAPEL,poog,2,a,1050,2
ListSession2,B2,1,,TrialProc2,DISORDER,dundred,2,a,1050,2
ListSession2,B2,1,,TrialProc2,DEPUTY,yad,2,a,1050,2
ListSession2,B2,1,,TrialProc2,SOFA,clast,2,a,1050,2
ListSession2,B2,1,,TrialProc2,BULLOCK,elegen,2,a,1050,2
ListSession2,B2,1,,TrialProc2,OVERFLOW,orper,2,a,1050,2
ListSession2,B2,1,,TrialProc2,CANAL,aptive,2,a,1050,2
ListSession2,B2,1,,TrialProc2,LICE,kog,2,a,1050,2
ListSession2,B2,1,,TrialProc2,GRAVITY,monshly,2,a,1050,2
ListSession2,B2,1,,TrialProc2,PRAYER,knowmedge,2,a,1050,2
ListSession2,B2,1,,TrialProc2,FROG,boughmut,2,a,1050,2
ListSession2,B2,1,,TrialProc2,DAILY,soud,2,a,1050,2
ListSession2,B2,1,,TrialProc2,FAMOUS,serond,2,a,1050,2
ListSession2,B2,1,,TrialProc2,BULLET,frowers,2,a,1050,2
ListSession2,B2,1,,TrialProc2,SPONGE,piln,2,a,1050,2
ListSession2,B2,1,,TrialProc2,PROM,gound,2,a,1050,2
ListSession2,B2,1,,TrialProc2,HEAVY,mear,2,a,1050,2
ListSession2,B2,1,,TrialProc2,BREEZE,tent,3,l,1050,1
ListSession2,B2,1,,TrialProc2,CINNAMON,klutz,3,l,1050,1
ListSession2,B2,1,,TrialProc2,NATURAL,booze,3,l,1050,1
ListSession2,B2,1,,TrialProc2,INHALE,plane,3,l,1050,1
ListSession2,B2,1,,TrialProc2,IMPACT,drive,3,l,1050,1
ListSession2,B2,1,,TrialProc2,GLARE,ape,3,l,1050,1
ListSession2,B2,1,,TrialProc2,WARY,adventure,3,l,1050,1
ListSession2,B2,1,,TrialProc2,FOR,exhale,3,l,1050,1
ListSession2,B2,1,,TrialProc2,HISPANIC,butter,3,l,1050,1
ListSession2,B2,1,,TrialProc2,ASCEND,tired,3,l,1050,1
ListSession2,B2,1,,TrialProc2,SMEAR,vacation,3,l,1050,1
ListSession2,B2,1,,TrialProc2,BEE,castle,3,l,1050,1
ListSession2,B2,1,,TrialProc2,TEAR,fungus,3,l,1050,1
ListSession2,B2,1,,TrialProc2,PRACTICE,data,3,l,1050,1
ListSession2,B2,1,,TrialProc2,HYPOTHESIS,party,3,l,1050,1
ListSession2,B2,1,,TrialProc2,POLICY,decay,3,l,1050,1
ListSession2,B2,1,,TrialProc2,TRANSPLANT,last,3,l,1050,1
ListSession2,B2,1,,TrialProc2,FRUSTRATE,itch,3,l,1050,1
ListSession2,B2,1,,TrialProc2,BLOCK,against,3,l,1050,1
ListSession2,B2,1,,TrialProc2,CLOG,ass,3,l,1050,1
ListSession2,B2,1,,TrialProc2,WIDTH,learn,3,l,1050,1
ListSession2,B2,1,,TrialProc2,BASHFUL,marker,3,l,1050,1
ListSession2,B2,1,,TrialProc2,CRUTCH,reason,3,l,1050,1
ListSession2,B2,1,,TrialProc2,RASH,ditch,3,l,1050,1
ListSession2,B2,1,,TrialProc2,DUCKS,fair,3,l,1050,1
ListSession2,B2,1,,TrialProc2,ERECT,blush,3,l,1050,1
ListSession2,B2,1,,TrialProc2,GREASE,massage,3,l,1050,1
ListSession2,B2,1,,TrialProc2,AIRPORT,leaves,3,l,1050,1
ListSession2,B2,1,,TrialProc2,NOISY,street,3,l,1050,1
ListSession2,B2,1,,TrialProc2,FIGHTER,space,3,l,1050,1
ListSession2,B2,1,,TrialProc2,WORLD,gross,3,l,1050,1
ListSession2,B2,1,,TrialProc2,JUST,reptile,3,l,1050,1
ListSession2,B2,1,,TrialProc2,WAG,welcome,3,l,1050,1
ListSession2,B2,1,,TrialProc2,PRESENTATION,paint,3,l,1050,1
ListSession2,B2,1,,TrialProc2,TIME,angry,3,l,1050,1
ListSession2,B2,1,,TrialProc2,SHIFT,here,3,l,1050,1
ListSession2,B2,1,,TrialProc2,NICOTINE,borrow,3,l,1050,1
ListSession2,B2,1,,TrialProc2,MASTER,large,3,l,1050,1
ListSession2,B2,1,,TrialProc2,DEFINE,enough,3,l,1050,1
ListSession2,B2,1,,TrialProc2,CALCULATOR,rip,3,l,1050,1
ListSession2,B2,1,,TrialProc2,INFORMATION,close,3,l,1050,1
ListSession2,B2,1,,TrialProc2,BACTERIA,foresight,3,l,1050,1
ListSession2,B2,1,,TrialProc2,ENGLAND,spit,3,l,1050,1
ListSession2,B2,1,,TrialProc2,STEEL,obstacle,3,l,1050,1
ListSession2,B2,1,,TrialProc2,IMITATE,train,3,l,1050,1
ListSession2,B2,1,,TrialProc2,WHISTLE,plus,3,l,1050,1
ListSession2,B2,1,,TrialProc2,RAG,dangerous,3,l,1050,1
ListSession2,B2,1,,TrialProc2,CHARACTERISTIC,look,3,l,1050,1
ListSession2,B2,1,,TrialProc2,REGULAR,copy,3,l,1050,1
ListSession2,B2,1,,TrialProc2,LEVER,hay,3,l,1050,1
ListSession2,B2,1,,TrialProc2,BE,ten,3,l,1050,1
ListSession2,B2,1,,TrialProc2,SUBTRACTION,metal,3,l,1050,1
ListSession2,B2,1,,TrialProc2,TRIP,chilpren,3,a,1050,2
ListSession2,B2,1,,TrialProc2,QUENCH,manerial,3,a,1050,2
ListSession2,B2,1,,TrialProc2,EYEBROWS,vee,3,a,1050,2
ListSession2,B2,1,,TrialProc2,REMARK,zome,3,a,1050,2
ListSession2,B2,1,,TrialProc2,PROTESTANT,setate,3,a,1050,2
ListSession2,B2,1,,TrialProc2,MONASTERY,dinimum,3,a,1050,2
ListSession2,B2,1,,TrialProc2,DAUGHTER,exoct,3,a,1050,2
ListSession2,B2,1,,TrialProc2,FAME,prient,3,a,1050,2
ListSession2,B2,1,,TrialProc2,ARTERY,hountians,3,a,1050,2
ListSession2,B2,1,,TrialProc2,OBSESSION,viomin,3,a,1050,2
